target_acc,asm_acc
PDT000805159.2,GCA_903989435.1
PDT000851796.1,GCA_014796645.1
PDT001515567.1,
PDT001014139.1,GCA_018144795.1
PDT001606481.1,GCA_028469505.1
PDT001557242.1,GCA_027606975.1
PDT001592806.1,
PDT001592845.1,
PDT001549961.1,GCA_027481065.1
PDT001550166.1,GCA_027476635.1
PDT001550140.1,GCA_027479965.1
PDT001583176.1,GCA_028081175.1
PDT001608285.1,GCA_028540065.1
PDT001544649.1,
PDT001544629.1,
PDT001544543.1,
PDT001544801.1,
PDT001544659.1,
PDT001139303.1,GCA_020167675.1
PDT001218178.1,GCA_021426205.1
PDT001688765.1,GCA_029726055.1
PDT001539976.1,
PDT001540066.1,
PDT001539992.1,
PDT001552996.1,GCA_027548285.1
PDT001595784.1,
PDT001521443.1,GCA_026830005.1
PDT001595828.1,
PDT001824847.1,GCA_032399775.1
PDT001077431.1,GCA_018999245.1
PDT001975851.1,GCA_033566435.1
PDT001976742.1,GCA_033556235.1
PDT001976877.1,GCA_033517755.1
PDT001976239.1,GCA_033533315.1
PDT001975904.1,
PDT001975737.1,GCA_033568095.1
PDT001565177.1,GCA_027735805.1
PDT001559762.1,GCA_027809935.1
PDT002032282.1,
PDT002032140.1,
PDT002032287.1,
PDT001720235.1,GCA_029950085.1
PDT001720211.1,GCA_029949615.1
PDT002032322.1,
PDT001828197.1,GCA_032362975.1
PDT001828134.1,
PDT001720321.1,GCA_029951875.1
PDT001720176.1,GCA_029948915.1
PDT001881852.1,GCA_031346665.1
PDT001901927.1,GCA_032004645.1
PDT001901912.1,GCA_032005285.1
PDT001902040.1,GCA_032000065.1
PDT001541517.1,GCA_027211125.1
PDT001510298.1,
PDT002034041.1,
PDT002032242.1,
PDT001510354.1,
PDT001509785.1,
PDT002117739.1,GCA_963993815.1
PDT002276127.1,
PDT002317752.1,
PDT001570050.1,GCA_028055595.1
PDT000108774.2,GCA_015615665.2
PDT001564466.1,GCA_027691265.1
PDT000108697.2,GCA_015616325.2
PDT001224412.1,GCA_021477465.1
PDT001571697.1,
PDT001571605.1,
PDT001571670.1,
PDT001503663.1,GCA_026487245.1
PDT001508296.1,
PDT000261126.2,GCA_002736795.1
PDT000070554.2,GCA_001062355.1
PDT000070537.2,GCA_001061965.1
PDT000070467.2,GCA_001060415.1
PDT000070556.2,GCA_001062455.1
PDT000298221.2,GCA_003011035.1
PDT001527817.1,
PDT001511316.1,GCA_026637455.1
PDT002217869.1,GCA_040260745.1
PDT000790228.2,GCA_903800935.1
PDT000284569.2,GCA_002905035.1
PDT000284588.2,GCA_002905435.1
PDT001600860.1,
PDT000188899.2,GCA_002000785.1
PDT001503399.1,GCA_026496425.1
PDT001503246.1,GCA_026499585.1
PDT001503369.1,GCA_026497005.1
PDT001503487.1,GCA_026494525.1
PDT001499154.1,GCA_026459245.1
PDT001500393.4,GCA_026468765.1
PDT001498746.7,GCA_026478775.1
PDT001567046.1,GCA_034690505.1
PDT001499085.1,GCA_026459745.1
PDT001499993.5,GCA_026483445.1
PDT001498940.1,GCA_026462005.1
PDT001499223.5,GCA_026504625.1
PDT001498787.6,GCA_026468685.1
PDT001499459.1,GCA_026422555.1
PDT001499758.5,GCA_026486865.1
PDT001516852.1,GCA_026749975.1
PDT001598855.1,GCA_028392785.1
PDT001525479.1,GCA_026896935.1
PDT001601635.1,GCA_028451515.1
PDT001568148.1,GCA_027786065.1
PDT001521082.1,GCA_026876885.1
PDT001568782.1,GCA_027777905.1
PDT001519962.1,GCA_026852375.1
PDT001568234.1,GCA_027784705.1
PDT001568402.1,GCA_027782225.1
PDT001568794.1,GCA_027777585.1
PDT001568870.1,GCA_027775125.1
PDT001568741.1,GCA_027778645.1
PDT001568122.1,GCA_027786505.1
PDT001568673.1,GCA_027883365.1
PDT001568410.1,
PDT001187764.1,GCA_021011265.1
PDT000209997.2,GCA_002121795.1
PDT001556663.1,
PDT001556443.1,
PDT001508944.1,GCA_026594995.1
PDT001509060.1,GCA_026596435.1
PDT001508697.1,GCA_026607575.1
PDT001597585.1,GCA_028313335.1
PDT000361606.2,GCA_003354585.1
PDT000294186.2,GCA_002982695.1
PDT000294198.2,GCA_002982915.1
PDT001512068.1,GCA_026662415.1
PDT000812904.1,GCA_015567435.1
PDT000812897.1,GCA_015567855.1
PDT000812860.1,GCA_015568415.1
PDT000355155.2,GCA_003328385.1
PDT001536740.1,GCA_027017145.1
PDT001509474.1,GCA_026599275.1
PDT001998592.1,GCA_033908425.1
PDT001998089.1,GCA_033918385.1
PDT000904552.1,GCA_015726515.1
PDT001998775.1,GCA_033904945.1
PDT000977785.1,GCA_017155055.1
PDT000904688.1,GCA_015729335.1
PDT000431066.2,GCA_003988045.1
PDT001931578.1,GCA_032654145.1
PDT000904233.1,GCA_015713815.1
PDT000722917.2,GCA_012274685.1
PDT001007150.1,GCA_017971715.1
PDT001098145.1,
PDT002340556.2,
PDT001525694.1,GCA_026891785.1
PDT001525585.1,GCA_026893215.1
PDT000805719.2,GCA_014061225.1
PDT000635854.1,
PDT001823760.1,GCA_032422625.1
PDT000540671.1,
PDT000567729.2,GCA_007954465.1
PDT000852708.1,GCA_014832575.1
PDT000813925.1,GCA_009462865.1
PDT000766314.2,GCA_013338865.1
PDT001530654.1,GCA_027190665.1
PDT001530437.1,GCA_027205905.1
PDT001530545.1,GCA_027197845.1
PDT001530645.1,GCA_027190825.1
PDT001530100.1,GCA_027252515.1
PDT001531220.1,GCA_027179575.1
PDT001530876.1,GCA_027186415.1
PDT001530922.1,GCA_027185525.1
PDT000693505.2,GCA_011025845.1
PDT001526818.1,GCA_026918095.1
PDT001526728.1,GCA_026918495.1
PDT001526888.1,GCA_026937635.1
PDT001526836.1,GCA_026914575.1
PDT001017055.1,GCA_018211845.1
PDT000648536.2,GCA_009751765.1
PDT001017147.1,GCA_018213685.1
PDT000648621.2,GCA_009753465.1
PDT001516037.1,GCA_026726915.1
PDT001515749.1,GCA_026730895.1
PDT001515639.1,GCA_026732955.1
PDT001516018.1,GCA_026725695.1
PDT001516027.1,GCA_026725635.1
PDT000655119.2,GCA_009799525.1
PDT001135120.1,GCA_020075445.1
PDT001601136.1,GCA_028429645.1
PDT001606576.1,
PDT001606572.1,
PDT001224609.1,GCA_021481405.1
PDT001231670.1,GCA_021575655.1
PDT001224276.1,GCA_021474945.1
PDT001140298.1,GCA_020172325.1
PDT001224677.1,GCA_021482765.1
PDT000769536.2,GCA_013345475.1
PDT001005991.1,GCA_017919625.1
PDT000800496.2,GCA_013624595.1
PDT000884202.1,
PDT001538663.1,GCA_027149225.1
PDT001579870.1,GCA_027999195.1
PDT001578371.1,GCA_027981395.1
PDT001578294.1,GCA_027985425.1
PDT001607070.1,GCA_028509455.1
PDT001323669.1,GCA_023673865.1
PDT000871302.1,GCA_015540585.1
PDT000933111.1,GCA_016621385.1
PDT001595904.1,GCA_028213555.1
PDT001595924.1,GCA_028213295.1
PDT001576278.1,GCA_027997645.1
PDT001022800.2,GCA_018307205.1
PDT001338589.1,GCA_023847915.1
PDT001338579.1,GCA_023847715.1
PDT001342398.1,GCA_023852175.1
PDT001342453.1,GCA_023853275.1
PDT002248915.1,GCA_040711535.1
PDT000916536.1,GCA_016016765.1
PDT000916484.1,GCA_016015735.1
PDT000916403.1,GCA_016014075.1
PDT000925905.1,GCA_016424875.1
PDT000950700.1,GCA_016810655.1
PDT001521083.1,GCA_026876905.1
PDT001567585.1,
PDT001521794.1,GCA_026824115.1
PDT001568562.1,GCA_027884465.1
PDT001595771.1,
PDT001568110.1,GCA_027786705.1
PDT000942945.1,GCA_017198295.1
PDT001571795.1,GCA_027841065.1
PDT001059160.1,GCA_018681175.1
PDT001165186.1,GCA_020663535.1
PDT001165309.1,GCA_020665985.1
PDT001072931.1,GCA_018914205.1
PDT001612130.1,GCA_028589085.1
PDT001162660.1,GCA_020587985.1
PDT001569379.1,GCA_027806455.1
PDT001311050.1,GCA_023501045.1
PDT001311047.1,GCA_023500665.1
PDT001601540.1,
PDT001011170.1,GCA_018134905.1
PDT001223147.1,GCA_021455175.1
PDT001075230.1,GCA_018984065.1
PDT001115722.1,GCA_019715255.1
PDT001115595.1,GCA_019712695.1
PDT001115618.1,GCA_019713155.1
PDT001115566.1,GCA_019712115.1
PDT001077545.1,GCA_019015235.1
PDT001077483.1,GCA_019014005.1
PDT001077541.1,GCA_019015165.1
PDT001077790.1,GCA_019018265.1
PDT001083672.1,GCA_019121695.1
PDT001112860.1,GCA_019659495.1
PDT002036676.1,GCA_034427615.1
PDT001502283.1,GCA_026513565.1
PDT001501903.1,GCA_026518225.1
PDT001501969.1,GCA_026516985.1
PDT001502260.1,GCA_026512065.1
PDT002007925.1,GCA_033957305.1
PDT002069819.1,GCA_036312105.1
PDT001598307.1,GCA_028364555.1
PDT001385650.1,GCA_024588435.1
PDT001524989.1,GCA_026882765.1
PDT001316916.1,GCA_023590225.1
PDT001231993.1,GCA_021696595.1
PDT001516330.1,GCA_026742115.1
PDT001596683.1,GCA_028295975.1
PDT001783533.1,GCA_030288395.1
PDT001325828.1,GCA_023829035.1
PDT001522397.1,GCA_026816825.1
PDT001526946.1,GCA_026936685.1
PDT001285214.1,GCA_022899115.1
PDT001385717.1,GCA_024593045.1
PDT001321915.1,GCA_023621585.1
PDT001501117.1,GCA_026437935.1
PDT001578529.1,GCA_027970745.1
PDT001578930.1,GCA_027959905.1
PDT001536199.1,GCA_026973475.1
PDT001536227.1,GCA_026972935.1
PDT001536310.1,GCA_026971215.1
PDT001536287.1,GCA_026971695.1
PDT001534296.1,GCA_027091975.1
PDT000995129.1,GCA_017663375.1
PDT001049294.1,GCA_018810985.1
PDT000974268.1,GCA_017100265.1
PDT001048980.1,GCA_018602975.1
PDT000974665.1,GCA_017091705.1
PDT001049273.1,GCA_018602535.1
PDT001552022.1,GCA_027898895.1
PDT001552019.1,GCA_027898995.1
PDT001535279.1,GCA_027027325.1
PDT001578858.1,GCA_027962445.1
PDT001578646.1,GCA_027967445.1
PDT001501474.1,GCA_026431455.1
PDT001501208.1,GCA_026436375.1
PDT001501594.1,GCA_026429255.1
PDT001600424.1,GCA_028417575.1
PDT001501305.1,GCA_026434115.1
PDT001578570.1,GCA_027969305.1
PDT001773355.1,GCA_030243645.1
PDT001507760.1,GCA_026588195.1
PDT001507525.1,GCA_026586245.1
PDT001611854.1,GCA_028586055.1
PDT001564520.1,GCA_027879005.1
PDT001570138.1,GCA_028051625.1
PDT001564302.1,GCA_027697075.1
PDT001564591.1,GCA_027676345.1
PDT001564401.1,GCA_027880385.1
PDT001564141.1,GCA_027881165.1
PDT001564362.1,GCA_027694955.1
PDT000108842.2,GCA_015613595.2
PDT001564617.1,GCA_027676305.1
PDT001564298.1,GCA_027697085.1
PDT001563265.1,GCA_027654685.1
PDT001559958.1,GCA_027797545.1
PDT001565077.1,GCA_027747115.1
PDT001565483.1,GCA_027742425.1
PDT001559431.1,GCA_027822335.1
PDT001565146.1,GCA_027746155.1
PDT001562324.1,GCA_027636445.1
PDT002090935.1,
PDT002091080.1,
PDT001562122.1,GCA_027882685.1
PDT002090730.1,
PDT001614481.1,GCA_028632815.1
PDT001563412.1,GCA_027653605.1
PDT001559578.1,GCA_027819555.1
PDT001889111.1,GCA_031620735.1
PDT002090512.1,
PDT001562575.1,GCA_027634125.1
PDT001566208.1,GCA_027765985.1
PDT001601955.1,GCA_028456575.1
PDT001601552.1,GCA_028454205.1
PDT001534469.1,GCA_027082315.1
PDT001562093.1,GCA_027716785.1
PDT001562747.1,GCA_027645885.1
PDT001566301.1,GCA_027756145.1
PDT001566067.1,GCA_027775945.1
PDT001565916.1,GCA_027758845.1
PDT001529664.1,
PDT001250927.1,GCA_022236905.1
PDT001783618.1,GCA_030290095.1
PDT001646661.1,GCA_029005095.1
PDT001640319.1,GCA_028806035.1
PDT001642622.1,GCA_028984795.1
PDT001653012.1,GCA_029032665.1
PDT001643515.1,GCA_028965125.1
PDT001645006.1,GCA_028931145.1
PDT001643193.1,GCA_028972305.1
PDT001652413.1,GCA_029045925.1
PDT001645089.1,GCA_028929505.1
PDT001643177.1,GCA_028972585.1
PDT001644376.1,GCA_028944985.1
PDT001644362.1,GCA_028945265.1
PDT001652320.1,GCA_029031945.1
PDT001644838.1,GCA_028934645.1
PDT001642734.1,GCA_028982145.1
PDT001642742.1,GCA_028981885.1
PDT001652548.1,GCA_029043375.1
PDT001652318.1,GCA_029030955.1
PDT001644608.1,GCA_028940665.1
PDT001652926.1,GCA_029033205.1
PDT001644491.1,GCA_028942965.1
PDT001578057.1,GCA_027857535.1
PDT001808944.1,GCA_030387115.1
PDT001793087.1,GCA_030353205.1
PDT001687079.1,GCA_029666545.1
PDT001828215.1,
PDT001828141.1,GCA_032363655.1
PDT001906468.1,GCA_031934505.1
PDT001739811.1,GCA_033537915.1
PDT001814053.1,GCA_032558075.1
PDT001507859.1,GCA_026586145.1
PDT001507639.1,GCA_026591095.1
PDT001507554.1,GCA_026592755.1
PDT001507767.1,GCA_026590475.1
PDT001773461.1,GCA_030246085.1
PDT001083837.1,GCA_019124985.1
PDT002286583.1,
PDT001816740.1,GCA_030442155.1
PDT001836138.1,GCA_032032695.1
PDT001814092.1,GCA_032557215.1
PDT001956017.1,GCA_033036815.1
PDT001955390.1,GCA_033111355.1
PDT001975364.1,GCA_033494535.1
PDT002139905.1,
PDT002157241.1,GCA_039525315.1
PDT002181064.1,GCA_039892115.1
PDT002181024.1,GCA_039891315.1
PDT002111572.1,GCA_037118845.1
PDT002100234.1,GCA_037020045.1
PDT002100189.1,GCA_037019135.1
PDT002090062.1,
PDT001559603.1,GCA_027819075.1
PDT002089829.1,
PDT002090071.1,
PDT002143709.1,
PDT002074395.1,GCA_036421695.1
PDT002132480.1,GCA_037989545.1
PDT002125362.1,
PDT002132543.1,GCA_037991385.1
PDT000844006.1,GCA_014693755.1
PDT002286975.1,
PDT002286815.1,
PDT000844046.1,GCA_014695185.1
PDT002287221.1,
PDT002286769.1,
PDT002287119.1,
PDT002287073.1,
PDT002286511.1,
PDT002075554.1,GCA_036532235.1
PDT002287109.1,
PDT001083731.1,GCA_019122875.1
PDT002286473.1,
PDT002339649.1,
PDT002339582.1,
PDT002339708.1,
PDT002339436.1,
PDT002339926.1,
PDT002339185.1,
PDT002383290.1,GCA_041922825.1
PDT000371230.2,GCA_003418345.1
PDT000371211.2,GCA_003417585.1
PDT000371466.2,GCA_003424085.1
PDT001707208.1,GCA_030220705.1
PDT001586049.1,
PDT001617012.1,GCA_028660975.1
PDT001715188.1,
PDT001715147.1,
PDT001711682.1,
PDT001714139.1,
PDT001714248.1,
PDT001711876.1,
PDT001715597.1,GCA_033777895.1
PDT001715925.1,GCA_033771575.1
PDT001711818.1,GCA_033866555.1
PDT001714858.1,
PDT001711710.1,GCA_032266115.1
PDT001714917.1,
PDT001711957.1,
PDT001712139.1,GCA_033845105.1
PDT001715086.1,
PDT001711620.1,GCA_033868655.1
PDT001714005.1,
PDT001713389.1,
PDT001715340.1,GCA_033782275.1
PDT001572160.1,GCA_027847255.1
PDT001547762.1,
PDT000080330.2,GCA_001233145.1
PDT001545848.1,GCA_027296505.1
PDT000164685.2,GCA_900097275.1
PDT000164835.2,GCA_900097365.1
PDT000164666.2,GCA_900097345.1
PDT001532508.1,GCA_027133115.1
PDT001532470.1,GCA_027134065.1
PDT001532503.1,GCA_027133175.1
PDT001532332.1,GCA_027137475.1
PDT001532247.1,GCA_027143465.1
PDT001546136.1,GCA_027288385.1
PDT001548015.1,
PDT000090535.2,GCA_001353795.1
PDT000079133.2,GCA_001198115.1
PDT000090562.2,GCA_001354335.1
PDT000078883.2,GCA_001192915.1
PDT001579129.1,
PDT001579069.1,
PDT001700384.1,
PDT000343088.2,GCA_900483465.1
PDT001553469.1,
PDT001536720.1,
PDT001670178.1,GCA_029421855.1
PDT001553881.1,
PDT001553342.1,
PDT001554632.1,GCA_027513745.1
PDT001554174.1,GCA_027522895.1
PDT001599760.1,
PDT001553675.1,
PDT001553045.1,GCA_027547365.1
PDT001554490.1,GCA_027516605.1
PDT001553936.1,
PDT001555006.1,GCA_027506305.1
PDT001553620.1,GCA_027528285.1
PDT001553445.1,
PDT001568817.1,
PDT001646358.1,
PDT001645893.1,
PDT000670307.2,GCA_902716895.1
PDT000681827.2,GCA_902722905.1
PDT001567255.1,
PDT001567372.1,
PDT001567434.1,
PDT000822239.1,GCA_015543755.1
PDT001540787.1,GCA_027205365.1
PDT001540382.1,GCA_027196945.1
PDT001540834.1,GCA_027194245.1
PDT001556218.1,GCA_027541605.1
PDT001595535.1,
PDT001506878.1,
PDT001506739.1,
PDT001507012.1,
PDT001506951.1,
PDT000822252.1,
PDT000822315.1,
PDT000810696.1,
PDT000811187.1,
PDT000811040.1,
PDT000810521.1,
PDT000812396.1,
PDT001601113.1,
PDT001543441.1,GCA_027243995.1
PDT001328964.1,GCA_023706545.1
PDT001701080.1,GCA_030883525.1
PDT001572512.1,GCA_027853175.1
PDT001454648.1,GCA_025722235.1
PDT001597405.1,GCA_028310295.1
PDT001669446.1,GCA_029391135.1
PDT001669451.1,GCA_029391055.1
PDT001539090.1,GCA_027169705.1
PDT002131553.1,
PDT002131613.1,
PDT002073604.1,
PDT000083813.2,GCA_001290105.1
PDT001685324.1,GCA_029642985.1
PDT001529093.1,GCA_026944145.1
PDT001528992.1,GCA_026941695.1
PDT001528920.1,GCA_026950745.1
PDT000791112.2,GCA_903808545.1
PDT000772461.2,GCA_903812835.1
PDT000790580.2,GCA_903804845.1
PDT000790294.2,GCA_903803275.1
PDT001548523.1,
PDT001548498.1,
PDT001548040.1,
PDT002090018.1,
PDT001544764.1,
PDT001606503.1,GCA_028469305.1
PDT001557080.1,
PDT002088794.1,
PDT001589686.1,
PDT001573944.1,
PDT001525863.1,
PDT001573929.1,
PDT001574043.1,
PDT001574067.1,
PDT000184982.2,GCA_001971525.1
PDT001600415.1,GCA_028417675.1
PDT001688714.1,GCA_029724535.1
PDT001710289.1,
PDT001710599.1,
PDT001710834.1,
PDT001710213.1,
PDT001579355.1,GCA_027955325.1
PDT001590767.1,
PDT001337387.1,
PDT001337671.1,GCA_024019555.1
PDT001337471.1,
PDT001337335.1,
PDT001337418.1,
PDT001337543.1,GCA_024021995.1
PDT001337312.1,
PDT001600507.1,GCA_028426745.1
PDT000882004.1,
PDT001191997.1,
PDT000885894.1,
PDT000887576.1,
PDT001600569.1,GCA_028434845.1
PDT001509927.1,
PDT001523831.1,
PDT001524355.1,
PDT001596660.1,GCA_028303685.1
PDT001013989.1,GCA_018149735.1
PDT001557303.1,GCA_027597635.1
PDT001549958.1,GCA_027481165.1
PDT001549988.1,GCA_027477375.1
PDT001550188.1,GCA_027477575.1
PDT001071382.1,GCA_018923045.1
PDT000151616.2,GCA_019245185.1
PDT001086083.1,GCA_910589985.1
PDT001086073.1,GCA_910589815.1
PDT001694360.1,GCA_030906425.1
PDT001539766.1,
PDT001540021.1,
PDT001824865.1,GCA_032399385.1
PDT001493916.1,GCA_026345155.1
PDT001648669.1,
PDT001976613.1,GCA_033560055.1
PDT001975840.1,GCA_033566575.1
PDT001976841.1,GCA_033555715.1
PDT001976240.1,GCA_033520805.1
PDT001977299.1,GCA_033525295.1
PDT001976651.1,GCA_033518675.1
PDT001977321.1,GCA_033526435.1
PDT001669806.1,GCA_029417755.1
PDT002031982.1,
PDT001720198.1,GCA_029949355.1
PDT001720300.1,GCA_029951455.1
PDT001828196.1,GCA_032363095.1
PDT001828290.1,
PDT002032390.1,
PDT001881857.1,GCA_034672125.1
PDT001898852.1,GCA_031876795.1
PDT001914397.1,GCA_032382695.1
PDT001903703.1,GCA_032112895.1
PDT001903722.1,GCA_032109895.1
PDT001525004.1,GCA_026880865.1
PDT001870313.1,GCA_031250845.1
PDT002033434.1,
PDT001566586.1,GCA_027765665.1
PDT002276009.1,
PDT001571659.1,
PDT001606673.1,
PDT000261072.2,GCA_002734325.1
PDT000070509.2,GCA_001061355.1
PDT000476159.2,GCA_004328115.1
PDT001527785.1,
PDT001830484.2,GCA_032337695.2
PDT001383533.1,GCA_024656275.1
PDT001536954.1,GCA_027001955.1
PDT001527676.1,GCA_026926185.1
PDT000238867.2,GCA_002275195.1
PDT000238877.2,GCA_002275435.1
PDT000236792.2,GCA_002267065.1
PDT000707238.2,GCA_011063935.1
PDT001718556.1,
PDT000589543.1,GCA_015600905.1
PDT000589560.1,GCA_015601125.1
PDT001539585.1,GCA_027165805.1
PDT001539501.1,GCA_027165165.1
PDT000355167.2,GCA_003330905.1
PDT001503425.1,GCA_026495885.1
PDT001498974.4,GCA_026477885.1
PDT001500281.4,GCA_026475845.1
PDT001499126.4,GCA_026465165.1
PDT001498939.4,GCA_026478085.1
PDT001500528.2,GCA_026450625.1
PDT001499824.3,GCA_026456725.1
PDT001499866.4,GCA_026466205.1
PDT001500334.1,GCA_026448205.1
PDT001499931.5,GCA_026482565.1
PDT001498992.1,GCA_026460895.1
PDT001499388.3,GCA_026454985.1
PDT001500190.3,GCA_026456245.1
PDT001498811.5,GCA_026479765.1
PDT001590538.1,GCA_028155505.1
PDT001590516.1,GCA_028156485.1
PDT001539092.1,GCA_027169985.1
PDT001568384.1,GCA_027782505.1
PDT001568004.1,GCA_027788685.1
PDT001568838.1,
PDT001568373.1,GCA_027782685.1
PDT001568573.1,GCA_028070535.1
PDT001568693.1,
PDT001568290.1,GCA_027783845.1
PDT001568690.1,GCA_027883165.1
PDT001568094.1,GCA_027786945.1
PDT001568732.1,
PDT001568346.1,GCA_027783005.1
PDT001187753.1,GCA_021010295.1
PDT001556364.1,GCA_027539845.1
PDT000210142.2,GCA_002124695.1
PDT001508940.1,GCA_026593395.1
PDT001547357.1,GCA_027353435.1
PDT000618935.1,GCA_015596545.1
PDT000294192.2,GCA_002982815.1
PDT000349514.2,GCA_003311275.1
PDT001606966.1,
PDT001536781.1,GCA_027014585.1
PDT000977744.1,GCA_017154075.1
PDT001998299.1,GCA_033914205.1
PDT000904335.1,GCA_015716045.1
PDT000977746.1,GCA_017154115.1
PDT000977815.1,GCA_017155795.1
PDT001524216.1,GCA_026865135.1
PDT000953121.1,GCA_016833415.1
PDT000722918.2,GCA_012274705.1
PDT001843860.1,GCA_031908725.1
PDT001098268.1,GCA_019408625.1
PDT001525716.1,GCA_026890155.1
PDT001538740.1,GCA_027148625.1
PDT001525497.1,GCA_026894635.1
PDT001525702.1,GCA_026890335.1
PDT001823833.1,GCA_032421545.1
PDT001601990.1,
PDT000800966.2,GCA_013868395.1
PDT001154519.1,GCA_020513745.1
PDT000601452.2,GCA_008763725.1
PDT000578283.2,GCA_008123775.1
PDT001596746.1,GCA_028302765.1
PDT000852664.1,GCA_014831705.1
PDT000766299.2,GCA_013338565.1
PDT000766348.2,GCA_013339545.1
PDT000813834.1,GCA_009461065.1
PDT001530269.1,GCA_027246965.1
PDT001530444.1,GCA_027205045.1
PDT001530190.1,GCA_027249405.1
PDT001530677.1,GCA_027190225.1
PDT001531070.1,GCA_027181995.1
PDT001530791.1,GCA_027188005.1
PDT001531206.1,GCA_027179835.1
PDT001531080.1,GCA_027181835.1
PDT001530784.1,GCA_027188125.1
PDT000972605.1,GCA_016919795.1
PDT000693644.2,GCA_011028925.1
PDT001691357.1,GCA_029822175.1
PDT000648460.2,GCA_009750215.1
PDT001017222.1,GCA_018215185.1
PDT001017205.1,GCA_018214845.1
PDT001017058.1,GCA_018211905.1
PDT001017082.1,GCA_018212385.1
PDT001515649.1,GCA_026732795.1
PDT001515802.1,GCA_026730155.1
PDT001515970.1,GCA_026726995.1
PDT001509316.1,GCA_026601355.1
PDT000712028.2,GCA_011391995.1
PDT001307506.1,
PDT001307419.1,
PDT001307352.1,
PDT001601485.1,GCA_028453355.1
PDT001217935.1,GCA_021367055.1
PDT001593995.1,GCA_028196185.1
PDT001231647.1,GCA_021575195.1
PDT001224571.1,GCA_021480645.1
PDT001231715.1,GCA_021576555.1
PDT001224492.1,GCA_021479065.1
PDT001772272.1,GCA_030207035.1
PDT001881865.1,GCA_031346505.1
PDT001538741.1,GCA_027147175.1
PDT001599789.1,GCA_028397435.1
PDT001579840.1,GCA_027999745.1
PDT001609775.1,GCA_028552205.1
PDT001609777.1,GCA_028552865.1
PDT001670227.1,GCA_029423555.1
PDT001595922.1,GCA_028213315.1
PDT001299285.1,GCA_023197765.1
PDT001022834.2,GCA_018307885.1
PDT001342468.1,GCA_023853565.1
PDT001443858.1,GCA_025560495.1
PDT001443888.1,GCA_025561775.1
PDT001342550.1,GCA_023855305.1
PDT001338657.1,GCA_023849385.1
PDT001596054.1,
PDT002011326.1,GCA_034020635.1
PDT001518951.1,GCA_026780485.1
PDT002011658.1,GCA_033999265.1
PDT002011552.1,GCA_034019375.1
PDT001612080.1,GCA_028590085.1
PDT000925891.1,GCA_016424595.1
PDT001567326.1,
PDT001520350.1,GCA_026845515.1
PDT001520147.1,GCA_026849295.1
PDT001595754.1,
PDT001521339.1,GCA_026831665.1
PDT001521836.1,GCA_026823515.1
PDT001836187.1,GCA_032031815.1
PDT001571835.1,GCA_027839735.1
PDT001165391.1,GCA_020667625.1
PDT001165126.1,GCA_020662935.1
PDT000952980.1,GCA_016830595.1
PDT000952853.1,GCA_016828055.1
PDT001612132.1,GCA_028591825.1
PDT001162664.1,GCA_020588155.1
PDT001569257.1,GCA_027814295.1
PDT001569461.1,GCA_027805575.1
PDT001325035.1,GCA_023655805.1
PDT001325043.1,GCA_023655955.1
PDT001601512.1,
PDT002092558.1,
PDT002092556.1,
PDT001012252.1,GCA_018168315.1
PDT001597511.1,
PDT001105231.1,GCA_019458005.1
PDT001115641.1,GCA_019713615.1
PDT000844028.1,GCA_014694755.1
PDT002286723.1,
PDT001083671.1,GCA_019121675.1
PDT001896872.1,GCA_031889285.1
PDT001112867.1,GCA_019659655.1
PDT001106254.1,GCA_019502905.1
PDT001502421.1,GCA_026508035.1
PDT001502328.1,GCA_026512925.1
PDT001501928.1,GCA_026510305.1
PDT001783571.1,GCA_030289155.1
PDT001600361.1,GCA_028421285.1
PDT001685314.1,GCA_029643125.1
PDT001596136.1,
PDT001783523.1,GCA_030288195.1
PDT000116593.2,GCA_900048205.1
PDT001720745.1,GCA_033706595.1
PDT001526988.1,GCA_026936645.1
PDT001527084.1,GCA_026911385.1
PDT001526980.1,GCA_026911765.1
PDT001527112.1,GCA_026911285.1
PDT001336399.1,GCA_023716145.1
PDT001534792.1,GCA_027044915.1
PDT001535836.1,GCA_026980905.1
PDT001536258.1,GCA_026972295.1
PDT001534467.1,GCA_027082375.1
PDT001536022.1,GCA_026976015.1
PDT001535273.1,GCA_027044435.1
PDT001535978.1,GCA_026976975.1
PDT001535962.1,GCA_026977355.1
PDT001535249.1,GCA_027019555.1
PDT001536048.1,GCA_026975475.1
PDT001534331.1,GCA_027091275.1
PDT001536219.1,GCA_026973075.1
PDT000974511.1,GCA_017095085.1
PDT000974642.1,GCA_017091925.1
PDT001048892.1,GCA_018606565.1
PDT001049314.1,GCA_018810725.1
PDT000974913.1,GCA_017084285.1
PDT000995508.1,GCA_017665315.1
PDT000618996.1,GCA_015596525.1
PDT000995258.1,GCA_017662055.1
